Model,Attribution Technique,task_type,del(AttAUROC)
gcn,GradInput,logic7,-0.17272727272727284
gcn,GradInput,logic7,0.2272727272727273
gcn,GradInput,logic7,0.10606060606060597
gcn,GradInput,logic7,0.045454545454545414
gcn,GradInput,logic7,0.0757575757575758
gcn,GradInput,logic7,0.1515151515151515
gcn,GradInput,logic7,0.2142857142857143
gcn,GradInput,logic7,-0.015151515151515138
gcn,GradInput,logic7,0.303030303030303
gcn,GradInput,logic7,0.06060606060606066
gcn,GradInput,logic7,0.08730158730158732
gcn,GradInput,logic7,-0.012531328320801838
gcn,GradInput,logic7,-0.2663615560640731
gcn,GradInput,logic7,-0.08872180451127809
gcn,GradInput,logic7,-0.069674185463659
gcn,GradInput,logic7,-0.11729323308270678
gcn,GradInput,logic7,-0.17157894736842094
gcn,GradInput,logic7,-0.23737604881769636
gcn,GradInput,logic7,-0.11729323308270678
gcn,GradInput,logic7,-0.1794050343249427
gcn,GradInput,logic7,-0.13592677345537751
gcn,GradInput,logic7,0.0
gcn,GradInput,logic7,0.03703703703703709
gcn,GradInput,logic7,0.12962962962962965
gcn,GradInput,logic7,0.07407407407407407
gcn,GradInput,logic7,0.019607843137254943
gcn,GradInput,logic7,-0.01851851851851849
gcn,GradInput,logic7,-0.054166666666666585
gcn,GradInput,logic7,0.03703703703703709
gcn,GradInput,logic7,-0.054166666666666585
gcn,GradInput,logic7,0.03703703703703709
gcn,GradInput,logic7,0.02352941176470591
gcn,GradInput,logic7,0.28668730650154806
gcn,GradInput,logic7,0.27616099071207434
gcn,GradInput,logic7,0.18142414860681122
gcn,GradInput,logic7,0.20130718954248372
gcn,GradInput,logic7,0.013003095975232193
gcn,GradInput,logic7,0.2445820433436533
gcn,GradInput,logic7,-0.16594427244582038
gcn,GradInput,logic7,0.10773993808049531
gcn,GradInput,logic7,0.10130718954248374
gcn,GradInput,logic7,0.01157407407407407
gcn,GradInput,logic7,-0.17361111111111116
gcn,GradInput,logic7,0.12268518518518523
gcn,GradInput,logic7,0.10416666666666674
gcn,GradInput,logic7,0.10416666666666674
gcn,GradInput,logic7,0.04861111111111116
gcn,GradInput,logic7,0.06712962962962976
gcn,GradInput,logic7,-0.17361111111111105
gcn,GradInput,logic7,-0.19212962962962965
gcn,GradInput,logic7,-0.17361111111111105
gcn,GradInput,logic7,-0.009189640768588192
gcn,GradInput,logic7,0.006683375104427625
gcn,GradInput,logic7,0.11779448621553879
gcn,GradInput,logic7,-0.12030075187969935
gcn,GradInput,logic7,0.1177944862155389
gcn,GradInput,logic7,0.03842940685045937
gcn,GradInput,logic7,0.10192147034252286
gcn,GradInput,logic7,0.022556390977443552
gcn,GradInput,logic7,0.07017543859649122
gcn,GradInput,logic7,0.022556390977443552
gcn,GradInput,logic7,0.05982905982905984
gcn,GradInput,logic7,0.037606837606837584
gcn,GradInput,logic7,0.037606837606837584
gcn,GradInput,logic7,0.005128205128205221
gcn,GradInput,logic7,0.05982905982905984
gcn,GradInput,logic7,0.170940170940171
gcn,GradInput,logic7,-0.11794871794871786
gcn,GradInput,logic7,0.037606837606837584
gcn,GradInput,logic7,0.170940170940171
gcn,GradInput,logic7,0.16300366300366298
gcn,GradInput,logic7,0.024561403508772117
gcn,GradInput,logic7,0.15538847117794496
gcn,GradInput,logic7,0.15538847117794496
gcn,GradInput,logic7,0.03157894736842104
gcn,GradInput,logic7,0.07602339181286544
gcn,GradInput,logic7,-0.03508771929824561
gcn,GradInput,logic7,0.012531328320801949
gcn,GradInput,logic7,0.01253132832080206
gcn,GradInput,logic7,0.15538847117794496
gcn,GradInput,logic7,0.028404344193817876
gcn,GradInput,logic7,0.22467320261437906
gcn,GradInput,logic7,0.004643962848297156
gcn,GradInput,logic7,0.044117647058823484
gcn,GradInput,logic7,0.044117647058823484
gcn,GradInput,logic7,-0.008513931888544934
gcn,GradInput,logic7,0.16253869969040247
gcn,GradInput,logic7,0.21517027863777083
gcn,GradInput,logic7,-0.06421568627450991
gcn,GradInput,logic7,0.044117647058823484
gcn,GradInput,logic7,0.05727554179566563
gcn,GradInput,logic7,0.008354218880534559
gcn,GradInput,logic7,-0.05513784461152882
gcn,GradInput,logic7,-0.007518796992481258
gcn,GradInput,logic7,-0.039264828738513
gcn,GradInput,logic7,-0.039264828738513
gcn,GradInput,logic7,-0.07101086048454475
gcn,GradInput,logic7,-0.08688387635756062
gcn,GradInput,logic7,0.13533834586466165
gcn,GradInput,logic7,-0.02894736842105261
gcn,GradInput,logic7,0.07184628237259805
gcn,GradInput,logic7,0.29761904761904756
gcn,GradInput,logic7,0.1865079365079364
gcn,GradInput,logic7,-0.011111111111111183
gcn,GradInput,logic7,0.12301587301587302
gcn,GradInput,logic7,0.29761904761904756
gcn,GradInput,logic7,-0.02777777777777779
gcn,GradInput,logic7,0.07748538011695905
gcn,GradInput,logic7,0.17063492063492058
gcn,GradInput,logic7,0.02777777777777779
gcn,GradInput,logic7,0.17222222222222217
gcn,GradInput,logic7,0.005521048999309941
gcn,GradInput,logic7,0.10697032436162879
gcn,GradInput,logic7,-0.13650793650793647
gcn,GradInput,logic7,0.006349206349206438
gcn,GradInput,logic7,-0.023464458247067
gcn,GradInput,logic7,-0.022222222222222143
gcn,GradInput,logic7,0.005521048999309941
gcn,GradInput,logic7,-0.00897170462387853
gcn,GradInput,logic7,0.0200138026224983
gcn,GradInput,logic7,0.005521048999309941
gcn,GradInput,logic7,-0.2
gcn,GradInput,logic7,1.1102230246251565e-16
gcn,GradInput,logic7,-0.04166666666666663
gcn,GradInput,logic7,0.08333333333333337
gcn,GradInput,logic7,-0.35416666666666663
gcn,GradInput,logic7,-0.02083333333333337
gcn,GradInput,logic7,-0.25
gcn,GradInput,logic7,-0.04166666666666663
gcn,GradInput,logic7,-0.1875
gcn,GradInput,logic7,0.125
gcn,GradInput,logic7,0.10192147034252297
gcn,GradInput,logic7,0.1177944862155389
gcn,GradInput,logic7,0.022556390977443663
gcn,GradInput,logic7,-0.0885547201336675
gcn,GradInput,logic7,-0.0885547201336675
gcn,GradInput,logic7,-0.040935672514619825
gcn,GradInput,logic7,-0.02506265664160401
gcn,GradInput,logic7,-0.11871345029239766
gcn,GradInput,logic7,-0.07268170426065157
gcn,GradInput,logic7,-0.040935672514619825
gcn,SmoothGrad(GradInput),logic7,-0.0926010678871092
gcn,SmoothGrad(GradInput),logic7,0.13928299008390532
gcn,SmoothGrad(GradInput),logic7,-0.07810831426392084
gcn,SmoothGrad(GradInput),logic7,0.052326468344774835
gcn,SmoothGrad(GradInput),logic7,0.056937799043062065
gcn,SmoothGrad(GradInput),logic7,-0.020137299771167072
gcn,SmoothGrad(GradInput),logic7,-0.005644546147978713
gcn,SmoothGrad(GradInput),logic7,0.0668192219679633
gcn,SmoothGrad(GradInput),logic7,-0.03463005339435565
gcn,SmoothGrad(GradInput),logic7,0.008848207475209646
gcn,SmoothGrad(GradInput),logic7,-0.03508771929824561
gcn,SmoothGrad(GradInput),logic7,0.03703703703703709
gcn,SmoothGrad(GradInput),logic7,0.01851851851851849
gcn,SmoothGrad(GradInput),logic7,-0.05555555555555547
gcn,SmoothGrad(GradInput),logic7,-0.10526315789473684
gcn,SmoothGrad(GradInput),logic7,-0.06944444444444431
gcn,SmoothGrad(GradInput),logic7,1.1102230246251565e-16
gcn,SmoothGrad(GradInput),logic7,0.0185185185185186
gcn,SmoothGrad(GradInput),logic7,0.1228070175438597
gcn,SmoothGrad(GradInput),logic7,0.01754385964912286
gcn,SmoothGrad(GradInput),logic7,0.01547987616099078
gcn,SmoothGrad(GradInput),logic7,-0.06873065015479868
gcn,SmoothGrad(GradInput),logic7,-0.10030959752321966
gcn,SmoothGrad(GradInput),logic7,-0.1318885448916408
gcn,SmoothGrad(GradInput),logic7,0.3359477124183008
gcn,SmoothGrad(GradInput),logic7,-0.06873065015479873
gcn,SmoothGrad(GradInput),logic7,-0.09044117647058819
gcn,SmoothGrad(GradInput),logic7,-0.1751633986928104
gcn,SmoothGrad(GradInput),logic7,0.30420168067226894
gcn,SmoothGrad(GradInput),logic7,-0.13188854489164076
gcn,SmoothGrad(GradInput),logic7,0.12962962962962965
gcn,SmoothGrad(GradInput),logic7,-0.020370370370370372
gcn,SmoothGrad(GradInput),logic7,-0.0019493177387913674
gcn,SmoothGrad(GradInput),logic7,-0.03703703703703687
gcn,SmoothGrad(GradInput),logic7,0.1796296296296297
gcn,SmoothGrad(GradInput),logic7,-0.020370370370370372
gcn,SmoothGrad(GradInput),logic7,0.22962962962962974
gcn,SmoothGrad(GradInput),logic7,-0.020370370370370372
gcn,SmoothGrad(GradInput),logic7,0.22612085769980517
gcn,SmoothGrad(GradInput),logic7,-0.020370370370370372
gcn,SmoothGrad(GradInput),logic7,0.06666666666666676
gcn,SmoothGrad(GradInput),logic7,0.11212121212121218
gcn,SmoothGrad(GradInput),logic7,0.051515151515151625
gcn,SmoothGrad(GradInput),logic7,0.036363636363636376
gcn,SmoothGrad(GradInput),logic7,0.021212121212121238
gcn,SmoothGrad(GradInput),logic7,0.0060606060606061
gcn,SmoothGrad(GradInput),logic7,0.036363636363636376
gcn,SmoothGrad(GradInput),logic7,0.08181818181818179
gcn,SmoothGrad(GradInput),logic7,0.036363636363636376
gcn,SmoothGrad(GradInput),logic7,0.0060606060606061
gcn,SmoothGrad(GradInput),logic7,0.08833678398895795
gcn,SmoothGrad(GradInput),logic7,-0.013112491373360902
gcn,SmoothGrad(GradInput),logic7,-0.2594893029675639
gcn,SmoothGrad(GradInput),logic7,-0.11456176673567986
gcn,SmoothGrad(GradInput),logic7,-0.1053391053391054
gcn,SmoothGrad(GradInput),logic7,-0.40836940836940844
gcn,SmoothGrad(GradInput),logic7,-0.3754313319530711
gcn,SmoothGrad(GradInput),logic7,-0.04209799861973773
gcn,SmoothGrad(GradInput),logic7,0.059351276742581116
gcn,SmoothGrad(GradInput),logic7,0.1463077984817116
gcn,SmoothGrad(GradInput),logic7,-0.08333333333333343
gcn,SmoothGrad(GradInput),logic7,0.2803030303030303
gcn,SmoothGrad(GradInput),logic7,0.05303030303030287
gcn,SmoothGrad(GradInput),logic7,0.1439393939393938
gcn,SmoothGrad(GradInput),logic7,0.003968253968254065
gcn,SmoothGrad(GradInput),logic7,0.051587301587301515
gcn,SmoothGrad(GradInput),logic7,-0.07539682539682546
gcn,SmoothGrad(GradInput),logic7,-0.022727272727272818
gcn,SmoothGrad(GradInput),logic7,-0.08333333333333348
gcn,SmoothGrad(GradInput),logic7,-0.022727272727272818
gcn,SmoothGrad(GradInput),logic7,0.1895424836601307
gcn,SmoothGrad(GradInput),logic7,-0.01981424148606814
gcn,SmoothGrad(GradInput),logic7,-0.02352941176470591
gcn,SmoothGrad(GradInput),logic7,-0.04379084967320268
gcn,SmoothGrad(GradInput),logic7,0.033986928104575154
gcn,SmoothGrad(GradInput),logic7,-0.1356037151702787
gcn,SmoothGrad(GradInput),logic7,-0.12507739938080498
gcn,SmoothGrad(GradInput),logic7,0.04334365325077394
gcn,SmoothGrad(GradInput),logic7,-0.09349845201238394
gcn,SmoothGrad(GradInput),logic7,-0.1356037151702787
gcn,SmoothGrad(GradInput),logic7,-0.07440476190476186
gcn,SmoothGrad(GradInput),logic7,-0.2410714285714286
gcn,SmoothGrad(GradInput),logic7,-0.18412698412698414
gcn,SmoothGrad(GradInput),logic7,-0.011904761904761862
gcn,SmoothGrad(GradInput),logic7,-0.09523809523809523
gcn,SmoothGrad(GradInput),logic7,-0.09523809523809523
gcn,SmoothGrad(GradInput),logic7,-0.15773809523809512
gcn,SmoothGrad(GradInput),logic7,-0.09523809523809512
gcn,SmoothGrad(GradInput),logic7,-0.09523809523809523
gcn,SmoothGrad(GradInput),logic7,-0.02857142857142847
gcn,SmoothGrad(GradInput),logic7,-0.18771929824561406
gcn,SmoothGrad(GradInput),logic7,-0.040100250626566414
gcn,SmoothGrad(GradInput),logic7,-0.07184628237259816
gcn,SmoothGrad(GradInput),logic7,-0.024227234753550597
gcn,SmoothGrad(GradInput),logic7,-0.024227234753550486
gcn,SmoothGrad(GradInput),logic7,-0.1035923141186299
gcn,SmoothGrad(GradInput),logic7,-0.2623224728487886
gcn,SmoothGrad(GradInput),logic7,-0.024227234753550486
gcn,SmoothGrad(GradInput),logic7,0.07101086048454464
gcn,SmoothGrad(GradInput),logic7,0.039264828738513
gcn,SmoothGrad(GradInput),logic7,0.1305263157894737
gcn,SmoothGrad(GradInput),logic7,0.006274509803921524
gcn,SmoothGrad(GradInput),logic7,0.015833333333333366
gcn,SmoothGrad(GradInput),logic7,0.14807017543859657
gcn,SmoothGrad(GradInput),logic7,-0.11137254901960791
gcn,SmoothGrad(GradInput),logic7,-0.10777777777777786
gcn,SmoothGrad(GradInput),logic7,-0.046666666666666745
gcn,SmoothGrad(GradInput),logic7,0.1656140350877192
gcn,SmoothGrad(GradInput),logic7,0.18315789473684208
gcn,SmoothGrad(GradInput),logic7,0.08862745098039204
gcn,SmoothGrad(GradInput),logic7,0.18794813119755904
gcn,SmoothGrad(GradInput),logic7,0.09974937343358392
gcn,SmoothGrad(GradInput),logic7,0.21693363844393598
gcn,SmoothGrad(GradInput),logic7,0.057368421052631624
gcn,SmoothGrad(GradInput),logic7,-0.014950419527078651
gcn,SmoothGrad(GradInput),logic7,0.08979266347687398
gcn,SmoothGrad(GradInput),logic7,0.21100478468899508
gcn,SmoothGrad(GradInput),logic7,-0.04310776942355887
gcn,SmoothGrad(GradInput),logic7,0.01403508771929829
gcn,SmoothGrad(GradInput),logic7,0.01736842105263159
gcn,SmoothGrad(GradInput),logic7,-0.051851851851851816
gcn,SmoothGrad(GradInput),logic7,-0.13518518518518507
gcn,SmoothGrad(GradInput),logic7,0.051656920077972734
gcn,SmoothGrad(GradInput),logic7,-0.01851851851851849
gcn,SmoothGrad(GradInput),logic7,-0.06851851851851842
gcn,SmoothGrad(GradInput),logic7,0.14814814814814814
gcn,SmoothGrad(GradInput),logic7,-0.03518518518518521
gcn,SmoothGrad(GradInput),logic7,0.016569200779727122
gcn,SmoothGrad(GradInput),logic7,-0.0886939571150096
gcn,SmoothGrad(GradInput),logic7,-0.0536062378167641
gcn,SmoothGrad(GradInput),logic7,-0.04166666666666652
gcn,SmoothGrad(GradInput),logic7,0.06944444444444453
gcn,SmoothGrad(GradInput),logic7,0.05092592592592604
gcn,SmoothGrad(GradInput),logic7,0.10648148148148162
gcn,SmoothGrad(GradInput),logic7,0.06944444444444464
gcn,SmoothGrad(GradInput),logic7,-0.06018518518518512
gcn,SmoothGrad(GradInput),logic7,0.21759259259259256
gcn,SmoothGrad(GradInput),logic7,0.1435185185185186
gcn,SmoothGrad(GradInput),logic7,0.06944444444444453
gcn,SmoothGrad(GradInput),logic7,0.08796296296296302
gcn,SmoothGrad(GradInput),logic7,0.18629908103592308
gcn,SmoothGrad(GradInput),logic7,-0.05179615705931495
gcn,SmoothGrad(GradInput),logic7,-0.1994152046783626
gcn,SmoothGrad(GradInput),logic7,0.13868003341687551
gcn,SmoothGrad(GradInput),logic7,0.027568922305764354
gcn,SmoothGrad(GradInput),logic7,-0.05179615705931495
gcn,SmoothGrad(GradInput),logic7,0.00877192982456143
gcn,SmoothGrad(GradInput),logic7,0.08947368421052626
gcn,SmoothGrad(GradInput),logic7,0.14364035087719296
gcn,SmoothGrad(GradInput),logic7,0.011695906432748537
gcn,SmoothGrad(GradInput),logic7,0.11445279866332503
gcn,SmoothGrad(GradInput),logic7,-0.06015037593984962
gcn,SmoothGrad(GradInput),logic7,-0.03157894736842104
gcn,SmoothGrad(GradInput),logic7,0.13032581453634084
gcn,SmoothGrad(GradInput),logic7,0.06842105263157905
gcn,SmoothGrad(GradInput),logic7,0.003341687552213868
gcn,SmoothGrad(GradInput),logic7,0.003341687552213868
gcn,SmoothGrad(GradInput),logic7,-0.044277360066833804
gcn,SmoothGrad(GradInput),logic7,0.1620718462823727
gcn,SmoothGrad(GradInput),logic7,0.06683375104427736
gcn,SmoothGrad(GradInput),logic7,-0.15384615384615385
gcn,SmoothGrad(GradInput),logic7,0.10256410256410253
gcn,SmoothGrad(GradInput),logic7,-0.02564102564102555
gcn,SmoothGrad(GradInput),logic7,-0.1282051282051282
gcn,SmoothGrad(GradInput),logic7,0.33333333333333337
gcn,SmoothGrad(GradInput),logic7,0.05555555555555558
gcn,SmoothGrad(GradInput),logic7,-0.02564102564102566
gcn,SmoothGrad(GradInput),logic7,0.10256410256410253
gcn,SmoothGrad(GradInput),logic7,-0.3076923076923077
gcn,SmoothGrad(GradInput),logic7,0.025641025641025772
gcn,SmoothGrad(GradInput),logic7,-0.01666666666666672
gcn,SmoothGrad(GradInput),logic7,-0.2894736842105263
gcn,SmoothGrad(GradInput),logic7,-0.29385964912280704
gcn,SmoothGrad(GradInput),logic7,-0.16666666666666674
gcn,SmoothGrad(GradInput),logic7,-0.04385964912280704
gcn,SmoothGrad(GradInput),logic7,0.11403508771929827
gcn,SmoothGrad(GradInput),logic7,-0.08333333333333337
gcn,SmoothGrad(GradInput),logic7,0.1271929824561403
gcn,SmoothGrad(GradInput),logic7,-0.033333333333333326
gcn,SmoothGrad(GradInput),logic7,-0.050000000000000155
gcn,SmoothGrad(GradInput),logic7,-0.012499999999999956
gcn,SmoothGrad(GradInput),logic7,-0.025000000000000022
gcn,SmoothGrad(GradInput),logic7,0.025000000000000133
gcn,SmoothGrad(GradInput),logic7,-0.18148148148148135
gcn,SmoothGrad(GradInput),logic7,-0.02499999999999991
gcn,SmoothGrad(GradInput),logic7,0.012500000000000178
gcn,SmoothGrad(GradInput),logic7,0.020000000000000018
gcn,SmoothGrad(GradInput),logic7,-0.02499999999999991
gcn,SmoothGrad(GradInput),logic7,1.1102230246251565e-16
gcn,SmoothGrad(GradInput),logic7,-0.03749999999999998
gcn,SmoothGrad(GradInput),logic7,-0.1865079365079365
gcn,SmoothGrad(GradInput),logic7,-0.059523809523809534
gcn,SmoothGrad(GradInput),logic7,0.11666666666666659
gcn,SmoothGrad(GradInput),logic7,-0.11363636363636365
gcn,SmoothGrad(GradInput),logic7,0.18939393939393934
gcn,SmoothGrad(GradInput),logic7,0.09920634920634919
gcn,SmoothGrad(GradInput),logic7,0.1742424242424242
gcn,SmoothGrad(GradInput),logic7,-0.14393939393939398
gcn,SmoothGrad(GradInput),logic7,-0.20454545454545459
gcn,SmoothGrad(GradInput),logic7,0.15909090909090906
gcn,SmoothGrad(GradInput),logic7,-0.003095975232198178
gcn,SmoothGrad(GradInput),logic7,-0.05572755417956654
gcn,SmoothGrad(GradInput),logic7,0.010061919504643968
gcn,SmoothGrad(GradInput),logic7,0.15479876160990713
gcn,SmoothGrad(GradInput),logic7,0.049535603715170295
gcn,SmoothGrad(GradInput),logic7,0.07585139318885459
gcn,SmoothGrad(GradInput),logic7,-0.015522875816993409
gcn,SmoothGrad(GradInput),logic7,-0.07107843137254899
gcn,SmoothGrad(GradInput),logic7,0.049535603715170295
gcn,SmoothGrad(GradInput),logic7,0.0816993464052288
gcn,SmoothGrad(GradInput),logic7,0.03837719298245612
gcn,SmoothGrad(GradInput),logic7,0.01754385964912275
gcn,SmoothGrad(GradInput),logic7,0.10087719298245612
gcn,SmoothGrad(GradInput),logic7,-0.03007518796992481
gcn,SmoothGrad(GradInput),logic7,0.050877192982456076
gcn,SmoothGrad(GradInput),logic7,0.0758771929824561
gcn,SmoothGrad(GradInput),logic7,0.0016708437761068229
gcn,SmoothGrad(GradInput),logic7,-0.015789473684210575
gcn,SmoothGrad(GradInput),logic7,0.0016708437761068229
gcn,SmoothGrad(GradInput),logic7,-0.03007518796992481
gcn,SmoothGrad(GradInput),logic7,-0.14586466165413525
gcn,SmoothGrad(GradInput),logic7,-0.18157894736842095
gcn,SmoothGrad(GradInput),logic7,-0.15538847117794485
gcn,SmoothGrad(GradInput),logic7,-0.13460925039872407
gcn,SmoothGrad(GradInput),logic7,-0.2228832951945079
gcn,SmoothGrad(GradInput),logic7,-0.11729323308270656
gcn,SmoothGrad(GradInput),logic7,-0.08872180451127809
gcn,SmoothGrad(GradInput),logic7,-0.09824561403508769
gcn,SmoothGrad(GradInput),logic7,-0.0791979949874686
gcn,SmoothGrad(GradInput),logic7,-0.18157894736842095
gcn,SmoothGrad(GradInput),logic7,0.06714285714285717
gcn,SmoothGrad(GradInput),logic7,0.010000000000000009
gcn,SmoothGrad(GradInput),logic7,-0.009047619047618971
gcn,SmoothGrad(GradInput),logic7,0.06714285714285717
gcn,SmoothGrad(GradInput),logic7,0.03857142857142859
gcn,SmoothGrad(GradInput),logic7,0.010000000000000009
gcn,SmoothGrad(GradInput),logic7,0.06714285714285717
gcn,SmoothGrad(GradInput),logic7,0.08499999999999996
gcn,SmoothGrad(GradInput),logic7,0.08272727272727265
gcn,SmoothGrad(GradInput),logic7,-0.008181818181818179
gcn,SmoothGrad(GradInput),logic7,0.0
gcn,SmoothGrad(GradInput),logic7,-0.09523809523809523
gcn,SmoothGrad(GradInput),logic7,-0.04761904761904756
gcn,SmoothGrad(GradInput),logic7,-0.09523809523809523
gcn,SmoothGrad(GradInput),logic7,-0.0793650793650792
gcn,SmoothGrad(GradInput),logic7,0.15873015873015872
